"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2205E0709550Q","2024-02-06","2022-04-03","2022-04-05","2022-04-06","2032-04-04","","","","","","DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","A","A","maison",2013,"2013-2021","","",2.5,"","",1,"","","",112.6,"","Moyenne","400-800m","H1c","60 Impasse du Gravas 05130 Fouillouse","60","Impasse du Gravas","Fouillouse",5130,"05057","05",93,"05057_0080_00060",940029.76,6377404.24,0.31,"adresse géocodée ban à l'adresse","60 IMPASSE DU GRAVAS","FOUILLOUSE","5130",0,"","","","","insuffisant",0,1,0,0,1,145.1,0,21,6.6,27.4,0,39.2,50.9,"très bonne","très bonne","","très bonne","","bonne","bonne",0.26,4692.9,1427.5,0,3343002.5,0,5139844.1,0,6121.8,54,3377.9,1534.9,0,481.6,727.3,2661.6,23,1468.7,667.4,0,209.4,316.2,194.1,1,116,43.4,0,14.4,20.2,"Électricité",2661.6,1468.7,667.4,525.9,290.2,131.9,194.1,116,43.4,"","","","","","","","","","","","","","","","","","","","",525.9,290.2,131.9,0,41.4,62.5,"Électricité","PAC air/eau installée après 2017","installation individuelle","Plancher chauffant sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","PAC géothermique installée entre 2015 et 2016 avec thermostat d'ambiance et programmation  Emetteur(s): plancher chauffant avec régulation terminale",1468.7,112.6,"","","PAC air/eau installée après 2017","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",1468.7,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage, contenance ballon estimé 150 L",667.4,1,112.6,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",150,2.3,667.4,"A partir de 2015","","","","","","","","","","","0","","","","","","","géothermie","","","","",0,""
"2213E0879128E","2024-02-06","2022-04-10","2022-04-10","2022-04-26","2032-04-09","","","","","","DPE 3CL 2021 méthode logement",2.1,"dpe appartement généré à partir des données DPE immeuble","A","A","appartement",1975,"1975-1977","collectif","individuel",2.5,46,10,1,"","",3173,79,"","Lourde","inférieur à 400m","H3","Avenue du President Allende 13230 Port-Saint-Louis-du-Rhône","","","Port-Saint-Louis-du-Rhône",13230,"13078","13",93,"13078_0832",846557.77,6256479.68,0.82,"adresse géocodée ban à l'adresse","du President Allende","PORT-SAINT-LOUIS-DU-RHÔNE","13230","","","RESIDENCE PRESIDENT ALLENDE Bâtiment F","F","","bon",0,1,0,1,0,3605.8,316.2,1015.8,105.7,160.5,14.8,523.2,1469.6,"bonne","insuffisante","","","moyenne","insuffisante","moyenne",0.53,1644.9,1133.1,0,74556142.9,0,33525752.1,0,3530.4,44.6,1668.6,1000.8,0,344.8,516.2,2478.1,31.4,1668.6,435.1,0,149.9,224.4,431.8,5.4,378.8,28.3,0,10.3,14.4,"Gaz naturel",1668.6,1668.6,0,113.2,113.2,0,378.8,378.8,0,"Électricité",809.5,0,435.1,224.4,0,126.2,53,0,28.3,"","","","","","","","","","",337.6,113.2,126.2,0,43.5,54.7,"Gaz naturel","Chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur","installation collective multi-bâtiment : modélisée comme un réseau de chaleur","Radiateur bitube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Installation 1",67020.5,3173,"","","Chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur","Gaz naturel","chauffage","Installation collective unique multi bâtiment",67020.5,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","CET sur air extérieur après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Chauffe eau thermodynamique à accumulation",466.9,1,78,"Non affecté","","","","CET sur air extérieur après 2014","Électricité","ecs","Chauffe eau thermodynamique à accumulation",150,2.8,466.9,"A partir de 2015","","","","","","","","","","","0","","","","","","","chauffe-eau thermodynamique","","","","",0,""
"2263E0537131J","2024-02-06","2022-03-15","2022-03-15","2022-03-17","2032-03-14","","","","","","DPE 3CL 2021 méthode logement",2,"dpe maison individuelle","A","A","maison",2021,"après 2021","","",2.5,"","",1,"","","",124,"","Légère","inférieur à 400m","H1c","Rue des Marais - Targnat 63360 Saint-Beauzire","","Rue des Marais - Targnat","Saint-Beauzire",63360,"63322","63",84,"63322_0069",714642.79,6530451.04,0.71,"adresse non géocodée ban car aucune correspondance trouvée","Rue des Marais - lieu dit Targnat","SAINT-BEAUZIRE","63360",0,"","","","Etage : NC","","","","","","",182.7,3.8,43.7,22.3,24.8,5.4,27.1,55.6,"très bonne","bonne","","moyenne","","moyenne","très bonne",0.32,6428.4,1386,0,3068009,0,2814498.7,0,7676.9,61,4804.8,1669.9,0,530.4,671.9,3337.8,26,2089.1,726,0,230.6,292.1,246.8,1,165,47.2,0,15.9,18.7,"Électricité",3337.8,2089.1,726,628.5,393.4,136.7,246.8,165,47.2,"","","","","","","","","","","","","","","","","","","","",628.5,393.4,136.7,0,43.4,55,"Électricité","PAC air/eau installée après 2017","installation individuelle","Plancher chauffant sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","PAC air/eau installée à partir de 2017 avec programmateur avec réduit, réseau isolé (système individuel). Emetteur(s): plancher chauffant",2089.1,124,"","","PAC air/eau installée après 2017","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",2089.1,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",726,1,124,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",0,2.3,726,"A partir de 2015","","","","","","","","","","","0","","","","","","","pompe à chaleur","","","","",0,""
"2269E0161910A","2024-12-30","2022-01-26","2022-01-26","2022-01-27","2032-01-25","","","GR7A6KKRW9HS","","AB0373415","DPE 3CL 2021 méthode logement",2,"dpe appartement individuel","A","A","appartement",2012,"2013-2021","individuel","individuel",2.5,1,"",1,"","","",70,"","Légère","inférieur à 400m","H1c","3 Rue Simone de Beauvoir 69007 Lyon","3","Rue Simone de Beauvoir","Lyon",69007,"69387","69",84,"69387_6755_00003",842556.44,6516682.47,0.66,"adresse géocodée ban à l'adresse","3 Rue Simone de Beauvoir","LYON 07","69007",0,"","","","Etage : 4ème","","","","","","",56.6,1.5,4.9,0,0,0,22.2,27.9,"bonne","très bonne","","très bonne","","très bonne","moyenne",0.63,1551.6,1260.6,0,2005850,0,813153.7,0,4285.3,61,1880.1,1039.2,0,299.4,1066.6,3513.2,50,1880.1,1039.2,0,130.2,463.8,365.6,5,210.6,116.4,0,9,29.7,"Réseau de Chauffage urbain",2919.3,1880.1,1039.2,229.7,148,81.8,327,210.6,116.4,"Électricité",593.9,0,0,172.3,0,0,38.7,0,0,"","","","","","","","","","",402,148,81.8,0,37.8,134.5,"Réseau de Chauffage urbain","Réseau de chaleur isolé","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Réseau de chaleur vertueux isolé régulée (système individuel). Emetteur(s): radiateur bitube avec robinet thermostatique",1880.1,70,"","","Réseau de chaleur isolé","Réseau de Chauffage urbain","chauffage","Réseau de chaleur isolé",1880.1,"","","","","","","","","","","","","","","","","","","","","","","","Réseau de Chauffage urbain","Réseau de chaleur isolé","","","installation individuelle","Un seul système d'ECS avec solaire","Combiné au système de chauffage, couplé avec un système solaire",1039.2,1,70,"ECS solaire seule sup 5 ans",466876,0.3,"","Réseau de chaleur isolé","Réseau de Chauffage urbain","chauffage + ecs","Réseau de chaleur isolé",0,"",1039.2,"","","","","","","","","","","","0","","","","","","","Il existe plusieurs descriptifs ENR","","","","",0,""
"2249E0659180A","2024-02-06","2022-03-29","2022-03-29","2022-03-30","2032-03-28","","","","","","DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","A","A","maison",2019,"2013-2021","","",2.5,"","",1,"","","",102,"","Moyenne","inférieur à 400m","H2b","56 Route d'Angers 49000 Écouflant","56","Route d'Angers","Écouflant",49000,"49129","49",52,"49129_0006_00056",435276.96,6717604.45,0.55,"adresse géocodée ban à l'adresse","56 route d'Angers","ECOUFLANT","49000",0,"","","","Ce bien ne fait pas partie d'une copropriété","moyen",1,1,0,0,1,151.3,33.8,22.2,12.9,19.3,2.5,15.3,45.2,"très bonne","très bonne","très bonne","","","bonne","bonne",0.34,4754.8,1258.2,0,2810158.5,0,1353910.3,0,6048.2,59,3552.5,1352.9,0,452.6,690.2,2629.7,25,1544.6,588.2,0,196.8,300.1,193,1,122,38.2,0,13.6,19.2,"Électricité",2629.7,1544.6,588.2,521.1,306.1,116.6,193,122,38.2,"","","","","","","","","","","","","","","","","","","","",521.1,306.1,116.6,0,39,59.5,"Électricité","PAC air/eau installée après 2017","installation individuelle","Plancher chauffant sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","PAC air/eau installée à partir de 2017 avec programmateur avec réduit, réseau isolé (système individuel). Emetteur(s): plancher chauffant",1544.6,102,"","","PAC air/eau installée après 2017","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",1544.6,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage, contenance ballon 188 L",588.2,1,102,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",188,2.3,588.2,"A partir de 2015","","","","","","","","","","","0","","","","","","","pompe à chaleur","","","","",0,""
"2213E0235700Y","2024-02-06","2022-02-02","2022-02-02","2022-02-07","2032-02-01","","","","","","DPE 3CL 2021 méthode logement",2,"dpe maison individuelle","A","A","maison",2014,"2013-2021","","",2.5,"","",2,"","","",110.2,"","Moyenne","inférieur à 400m","H3","700 Avenue de la Touloubre 13540 Aix-en-Provence","700","Avenue de la Touloubre","Aix-en-Provence",13540,"13001","13",93,"13001_2963_00700",895494.98,6278215.99,0.69,"adresse non géocodée ban car aucune correspondance trouvée","700 AVENUE de la Touloubre","PUYRICARD","13540","","","","","","moyen",1,1,1,0,1,128.2,0,33.4,7.7,11.1,7.5,20.2,48.3,"très bonne","très bonne","","","","très bonne","bonne",0.29,1632,1131.3,0,2268715,0,2375101.6,0,2209.5,46,28.9,10.2,0,209,5081.9,2209.5,20.1,1382.5,486.6,0,209,0,110.2,1,1,0.3,0,0.1,0,"Électricité",2078.1,1382.5,486.6,432,288,101,1.5,1,0.3,"","","","","","","","","","","","","","","","","","","","",460,288,101,0,43,460,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Installation de chauffage seul classique",1382.5,110.2,"","","Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Générateur 1",1382.5,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","CET sur air extérieur 2010-2014","","","installation individuelle","Un seul système d'ECS sans solaire","Installation ECS 1",486.6,1,110.2,"Non affecté","","","","CET sur air extérieur 2010-2014","Électricité","ecs","Générateur 1",270,2.5,486.6,"2010-2014","","","","","","","","","","","0","","","","","","","chauffe-eau thermodynamique","","","","",0,""
"2244E1244844J","2024-12-30","2022-06-06","2022-06-06","2022-06-07","2032-06-05","","","DPWKNYFB5JX1","","","DPE 3CL 2021 méthode logement",2.1,"dpe appartement généré à partir des données DPE immeuble","A","A","appartement",2014,"après 2021","mixte (collectif-individuel)","individuel",2.5,4,2,1,"T3",0,217.9,47,"","Moyenne","inférieur à 400m","H2b","1 Rue des Granges 44710 Port-Saint-Père","1","Rue des Granges","Port-Saint-Père",44710,"44133","44",52,"44133_0158_00001",340836.53,6681695.15,0.59,"adresse géocodée ban à l'adresse","1 Rue des Granges","Port-Saint-Père","44710","","RDC","","","","","","","","","",277.1,12.4,61.9,16,30.2,12.3,36.2,108,"très bonne","très bonne","","","","très bonne","très bonne",0.33,5873.7,4544.6,0,7171005,0,4100544,0,3072.3,65.3,1317.1,1660.9,0,53.5,27.6,1335.8,28.4,572.7,512.1,0,23.2,12,95,2,45.2,46.9,0,1.6,0.8,"Électricité",1120.1,572.7,512.2,416.9,146.8,131.3,2.4,0,0,"","","","","","","","","","","","","","","","","","","","",342.1,146.8,131.3,0,90.7,48.1,"Électricité","PAC air/eau installée entre 2008 et 2014","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Emission n°1",2733.1,47,"","","PAC air/eau installée entre 2008 et 2014","Électricité","chauffage","PAC AIR/EAU",2733.1,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","CET sur air extérieur 2010-2014","","","installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau thermodynamique ou PAC double service",593.6,4,11.8,"Non affecté","","","","CET sur air extérieur 2010-2014","Électricité","ecs","",200,2.2,593.6,"2010-2014","","","","","","","","","VMC SF Hygro B après 2012",47,"1","","","","","","","Il existe plusieurs descriptifs ENR","Solaire Photovoltaïque",0,"","",0,""
"2206E0346049W","2024-12-30","2022-02-20","2022-02-20","2022-02-21","2032-02-19","","","KB958EF3JXNR","","","DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","A","A","maison",1948,"1948-1974","","",2.5,"","",1,"","","",391,"","Légère","inférieur à 400m","H3","4 Rue de Mimont 06400 Cannes","4","Rue de Mimont","Cannes",6400,"06029","06",93,"06029_2550_00004",1024796.78,6281099.85,0.7,"adresse géocodée ban à l'adresse","4 Rue Mimont","CANNES France","6400",0,"","","","","","","","","","",668.7,47.4,135,23.7,54.7,3.7,153.4,250.9,"bonne","bonne","bonne","","","insuffisante","moyenne",0.55,14213.6,2293,6458,7112199.7,868563.6,10423552.8,4923058.5,22958.9,58,11777.5,6893.6,1876.2,1706.5,705.2,9982.1,25,5120.6,2997.2,815.7,741.9,306.6,722.4,1,404.5,194.8,52.2,51.2,19.6,"Électricité",9982.1,5120.6,2997.2,1664.7,854,499.8,722.4,404.5,194.8,"","","","","","","","","","","","","","","","","","","","",1664.7,854,499.8,136,123.7,51.1,"Électricité","PAC air/air installée à partir de 2015","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée à partir de 2015 (système individuel)",5120.6,391,"","","PAC air/air installée à partir de 2015","Électricité","chauffage","Electrique - PAC air/air installée à partir de 2015",5120.6,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","","","installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 150 L",2997.2,1,391,"Non affecté","","","","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",150,"",2997.2,"","","","","","","","","","","","0","PAC air/air installée à partir de 2015","Électricité","A partir de 2015","Refroidissement - Electrique - Pompe à chaleur air/air",391,815.7,"pompe à chaleur","","","","",0,""
"2278E0603645E","2024-06-25","2022-01-09","2022-03-23","2022-03-24","2032-03-22","","","","","","DPE 3CL 2021 méthode logement",2.1,"dpe appartement individuel","A","A","appartement",1989,"1989-2000","collectif","collectif",2.5,1,"",3,"","",946,23.7,"","Moyenne","inférieur à 400m","H1a","67 Rue Charles de Gaulle 78350 Jouy-en-Josas","67","Rue Charles de Gaulle","Jouy-en-Josas",78350,"78322","78",11,"78322_0143_00067",637723.32,6852424.13,0.63,"adresse géocodée ban à l'adresse","67 RUE CHARLES DE GAULLE","JOUY EN JOSAS","78350",0,"","","","Etage R2","moyen",1,0,0,0,1,33.9,0,1.9,6.4,0,0.7,15.5,9.4,"très bonne","moyenne","","","bonne","très bonne","moyenne",0.38,829.5,822.8,0,997979.1,0,960370.8,0,1818.3,76,557.4,495.7,0,103,662.2,790.6,33,242.4,215.5,0,44.8,287.9,54.7,2,19.1,14,0,3.1,18.4,"Électricité",790.6,242.4,215.5,133.6,39.2,34.9,54.7,19.1,14,"","","","","","","","","","","","","","","","","","","","",133.6,39.2,34.9,0,13,46.6,"Électricité","PAC air/eau installée après 2017","installation collective","Radiateur monotube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","PAC air/eau installée à partir de 2017 avec équipement d'intermittence central collectif, réseau isolé. Emetteur(s): radiateur monotube avec robinet thermostatique",242.4,23.7,"","","PAC air/eau installée après 2017","Électricité","chauffage","Electrique - PAC air/eau installée à partir de 2017",242.4,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","PAC double service après 2014","","","installation collective","Un seul système d'ECS sans solaire","PAC air/eau installée à partir de 2017, contenance ballon 500 L",215.5,1,23.7,"Non affecté","","","","PAC double service après 2014","Électricité","ecs","Electrique - PAC air/eau installée à partir de 2017",500,4.6,215.5,"A partir de 2015","","","","","","","","","","","0","","","","","","","pompe à chaleur","","","","",0,""
"2233E1070832E","2024-12-30","2022-05-08","2022-05-16","2022-05-17","2032-05-15","2233E1070776A","","2DP6DEM4SJDZ","","","DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","A","A","maison","","avant 1948","","",2.9,"","",2,"","","",97.1,"","Lourde","inférieur à 400m","H2c","12 Rue Renault 33200 Bordeaux","12","Rue Renault","Bordeaux",33200,"33063","33",75,"33063_7870_00012",415202.39,6424047.73,0.74,"adresse géocodée ban à l'adresse","12 Rue Renault","BORDEAUX","33200",0,"","","","","bon",1,1,0,1,1,165.1,35,24.9,6.3,8.4,3.5,33.6,53.4,"très bonne","bonne","","très bonne","","très bonne","très bonne",0.35,3720.4,1155.6,0,2392526.5,0,2907146.2,0,5428.1,55,3261.7,1020.7,0,440.5,705.2,2360,24,1418.1,443.8,0,191.5,306.6,173.7,1,112,28.8,0,13.2,19.6,"Électricité",2360,1418.1,443.8,481,289,90.4,173.7,112,28.8,"","","","","","","","","","","","","","","","","","","","",481,289,90.4,0,39,62.5,"Électricité","PAC air/air installée à partir de 2015","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée à partir de 2015 avec programmateur pièce par pièce (système individuel)",1418.1,97.1,"","","PAC air/air installée à partir de 2015","Électricité","chauffage","Electrique - PAC air/air installée à partir de 2015",1418.1,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","CET sur air extrait après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau thermodynamique sur air extrait installé à partir de 2015, contenance ballon 250 L",443.8,1,97.1,"Non affecté","","","","CET sur air extrait après 2014","Électricité","ecs","Electrique - Chauffe-eau thermodynamique sur air extrait installé à partir de 2015",250,2.8,443.8,"A partir de 2015","","","","","","","","","","","0","","","","","","","Il existe plusieurs descriptifs ENR","","","","",0,""
"2238E1490222T","2024-02-06","2022-06-29","2022-06-29","2022-06-30","2032-06-28","","","","","","DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","A","A","maison","","2013-2021","","",2.5,"","",1,"","","",98,"","Légère","inférieur à 400m","H1c","Rue Jules Guesde 38550 Saint-Maurice-l'Exil","","","Saint-Maurice-l'Exil",38550,"38425","38",84,"38425_0149",839547.84,6478106.1,0.59,"adresse géocodée ban à l'adresse","10 Rue Jules Guesde","SAINT-MAURICE-L'EXIL","38550",0,"","","5537-06-22_VILLA_B","","insuffisant",0,1,0,0,1,165.2,3.8,24,8.9,26.5,13.6,36.6,51.7,"très bonne","très bonne","","très bonne","","bonne","moyenne",0.36,5951.7,1260.6,0,2519347.6,0,2433884.6,0,6205,63,3202.4,1518.8,0,419.2,1064.7,2697.8,27,1392.4,660.3,0,182.3,462.9,195.1,1,110,42.9,0,12.6,29.6,"Électricité",2697.8,1392.4,660.3,531.4,274.3,130.1,195.1,110,42.9,"","","","","","","","","","","","","","","","","","","","",531.4,274.3,130.1,0,35.9,91.2,"Électricité","PAC air/eau installée après 2017","installation individuelle","Plancher chauffant sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","PAC air/eau installée à partir de 2017 avec programmateur avec réduit (système individuel). Emetteur(s): plancher chauffant",1392.4,98,"","","PAC air/eau installée après 2017","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",1392.4,"","","","","","","","","","","","","","","","","","","","","","","","Électricité","PAC double service après 2014","","","installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage, contenance ballon 190 L",660.3,1,98,"Non affecté","","","","PAC double service après 2014","Électricité","chauffage + ecs","Electrique - PAC air/eau installée à partir de 2017",190,2.3,660.3,"A partir de 2015","","","","","","","","","","","0","","","","","","","pompe à chaleur","","","","",0,""
